Date,Store,Dept,Weekly_Sales
2013-05-10,17,13,24043.347500000014
2013-05-10,17,14,13145.645000000004
2013-05-10,17,16,32384.917599999982
2013-05-10,17,17,8146.864700000002
2013-05-10,17,18,513.1638999999996
2013-05-10,17,19,3962.3300999999983
2013-05-10,17,20,4002.022099999998
2013-05-10,17,21,3792.932999999998
2013-05-10,17,22,5504.748199999998
2013-05-10,17,23,12834.426800000007
2013-05-10,17,24,4242.1374000000005
2013-05-10,17,25,6020.748
2013-05-10,17,26,6704.821099999997
2013-05-10,17,27,1227.5624000000003
2013-05-10,17,28,1045.4158000000007
2013-05-10,17,29,2202.3004000000005
2013-05-10,17,30,2557.5628
2013-05-10,17,31,1399.6343000000006
2013-05-10,17,32,5615.462100000004
2013-05-10,17,33,4096.033599999999
2013-05-10,17,34,12798.691999999997
2013-05-10,17,35,1368.2135999999996
2013-05-10,17,36,1719.3478000000002
2013-05-10,17,38,86379.95310000003
2013-05-10,17,40,50385.56320000001
2013-05-10,17,41,42.36199999999999
2013-05-10,17,42,4431.065199999998
2013-05-10,17,44,6721.437699999999
2013-05-10,17,46,27240.464000000004
2013-05-10,17,48,1337.0888
2013-05-10,17,49,52.03159999999999
2013-05-10,17,52,3292.7421000000004
2013-05-10,17,54,44.362600000000036
2013-05-10,17,55,8302.3382
2013-05-10,17,56,16427.491899999997
2013-05-10,17,58,1099.65
2013-05-10,17,59,405.3241000000001
2013-05-10,17,60,459.4680000000002
2013-05-10,17,67,9602.015399999998
2013-05-10,17,71,2729.498300000002
2013-05-10,17,72,46216.3182
2013-05-10,17,74,13079.871700000007
2013-05-10,17,79,28101.108699999997
2013-05-10,17,80,940.3494999999996
2013-05-10,17,81,13501.357699999991
2013-05-10,17,82,18439.1281
2013-05-10,17,83,563.8901
2013-05-10,17,85,4127.4368
2013-05-10,17,87,15055.309900000007
2013-05-10,17,90,33832.93320000001
2013-05-10,17,91,13521.101699999994
2013-05-10,17,92,58329.86899999999
2013-05-10,17,93,4061.9613000000013
2013-05-10,17,94,677.0312999999998
2013-05-10,17,95,58976.11239999998
2013-05-10,17,96,911.5559000000001
2013-05-10,17,97,8538.607500000002
2013-05-10,17,98,237.9140000000001
2013-05-17,17,1,19506.539000000004
2013-05-17,17,2,41855.54010000003
2013-05-17,17,3,14716.552699999991
2013-05-17,17,4,25082.604300000017
2013-05-17,17,5,21255.168999999983
2013-05-17,17,6,6057.548700000001
2013-05-17,17,7,23051.84600000001
2013-05-17,17,8,19658.012199999994
2013-05-17,17,9,38405.936900000015
2013-05-17,17,10,14463.778300000004
2013-05-17,17,11,13702.007700000002
2013-05-17,17,12,9539.059100000006
2013-05-17,17,13,23126.513099999996
2013-05-17,17,14,13113.272000000012
2013-05-17,17,16,32027.98080000003
2013-05-17,17,17,8579.1835
2013-05-17,17,19,3517.300299999999
2013-05-17,17,20,4226.845900000003
2013-05-17,17,21,3764.226299999999
2013-05-17,17,22,5652.5581999999995
2013-05-17,17,23,12988.373
2013-05-17,17,24,4083.1853
2013-05-17,17,25,5806.138699999999
2013-05-17,17,26,6624.364299999998
2013-05-17,17,27,1184.2615000000003
2013-05-17,17,28,760.7589999999999
2013-05-17,17,29,2200.4115000000006
2013-05-17,17,30,2813.4383000000007
2013-05-17,17,31,1490.7692000000002
2013-05-17,17,32,6148.622000000003
2013-05-17,17,33,4792.324000000002
2013-05-17,17,34,13539.500199999995
2013-05-17,17,35,1801.2463000000012
2013-05-17,17,36,1920.2487999999998
2013-05-17,17,38,86726.02539999997
2013-05-17,17,40,49274.037700000015
2013-05-17,17,42,4448.3092
2013-05-17,17,44,6723.2927999999965
2013-05-17,17,46,28253.237800000014
2013-05-17,17,48,1381.1728
2013-05-17,17,49,31.120900000000006
2013-05-17,17,52,3242.1169
2013-05-17,17,55,7426.728399999995
2013-05-17,17,56,14579.7273
2013-05-17,17,58,1430.7147
2013-05-17,17,59,400.8374999999998
2013-05-17,17,60,419.026
2013-05-17,17,67,9317.7256
2013-05-17,17,71,2809.083100000001
2013-05-17,17,72,43911.24129999998
2013-05-17,17,74,13400.167400000008
2013-05-17,17,79,27939.657999999992
2013-05-17,17,80,817.6976000000001
2013-05-17,17,81,13937.192
2013-05-17,17,82,19590.0054
2013-05-17,17,83,544.9880999999998
2013-05-17,17,85,4176.014800000002
2013-05-17,17,87,15487.480200000005
2013-05-17,17,90,32626.034400000004
2013-05-17,17,91,13762.827299999997
2013-05-17,17,92,54386.49000000001
2013-05-17,17,93,4188.263700000001
2013-05-17,17,95,60018.977200000016
2013-05-17,17,96,1320.1018999999987
2013-05-17,17,97,9060.9585
2013-05-17,17,98,245.77140000000003
2013-05-24,17,1,20522.198099999994
2013-05-24,17,2,42386.56299999996
2013-05-24,17,3,16494.25250000001
2013-05-24,17,4,25383.457300000013
2013-05-24,17,5,23369.67039999999
2013-05-24,17,6,6783.528599999999
2013-05-24,17,7,21780.010300000013
2013-05-24,17,8,19956.478900000002
2013-05-24,17,9,33224.0971
2013-05-24,17,10,15174.61719999999
2013-05-24,17,11,13949.843099999998
2013-05-24,17,12,7675.322500000004
2013-05-24,17,13,24501.14969999998
2013-05-24,17,14,13148.969399999994
2013-05-24,17,16,34228.86340000002
2013-05-24,17,17,8635.430400000005
2013-05-24,17,19,4208.878600000001
2013-05-24,17,20,4032.378399999998
2013-05-24,17,21,3878.6638999999977
2013-05-24,17,22,6673.338000000002
2013-05-24,17,23,14490.635199999997
2013-05-24,17,24,4135.115799999999
2013-05-24,17,25,6047.394100000001
2013-05-24,17,26,7181.777299999995
2013-05-24,17,27,1199.2911999999994
2013-05-24,17,28,1055.051
2013-05-24,17,29,2112.6630999999998
2013-05-24,17,30,2483.9347
2013-05-24,17,31,1347.3108000000002
2013-05-24,17,32,5976.616299999998
2013-05-24,17,33,4204.445300000001
2013-05-24,17,34,12190.019300000004
2013-05-24,17,35,1417.0340000000006
2013-05-24,17,36,1677.7322000000004
2013-05-24,17,38,88294.09420000004
2013-05-24,17,40,50410.98
2013-05-24,17,41,38.628499999999995
2013-05-24,17,42,4219.525600000002
2013-05-24,17,44,6678.665199999997
2013-05-24,17,46,27553.5121
2013-05-24,17,48,1697.07
2013-05-24,17,49,39.6346
2013-05-24,17,52,3531.954100000002
2013-05-24,17,54,36.24180000000004
2013-05-24,17,55,9172.220000000001
2013-05-24,17,56,21387.186300000016
2013-05-24,17,58,1183.2797
2013-05-24,17,59,393.3303000000002
2013-05-24,17,60,332.8039999999999
2013-05-24,17,67,9284.849600000001
2013-05-24,17,71,2946.109200000002
2013-05-24,17,72,45637.70759999997
2013-05-24,17,74,13111.954999999993
2013-05-24,17,79,28310.267400000015
2013-05-24,17,80,995.5753000000001
2013-05-24,17,81,15597.955599999992
2013-05-24,17,82,19016.381399999995
2013-05-24,17,83,521.9168
2013-05-24,17,85,3800.576199999998
2013-05-24,17,87,14206.78380000001
2013-05-24,17,90,35161.46069999997
2013-05-24,17,91,14361.381399999997
2013-05-24,17,92,58077.94150000002
2013-05-24,17,93,4581.063600000001
2013-05-24,17,94,717.3637999999999
2013-05-24,17,95,61671.5103
2013-05-24,17,96,946.1165999999998
2013-05-24,17,97,9655.921400000007
2013-05-24,17,98,213.4653
2013-05-31,17,1,20732.0057
2013-05-31,17,2,40495.94649999998
2013-05-31,17,3,14851.175300000004
2013-05-31,17,4,24944.592800000013
2013-05-31,17,5,23141.46449999999
2013-05-31,17,6,5971.816400000002
2013-05-31,17,7,21654.52590000002
2013-05-31,17,8,19032.8463
2013-05-31,17,9,34879.242600000005
2013-05-31,17,10,14851.542600000002
2013-05-31,17,11,13088.723
2013-05-31,17,12,7956.401000000002
2013-05-31,17,13,23474.160399999986
2013-05-31,17,14,12707.346999999998
2013-05-31,17,16,31214.540900000007
2013-05-31,17,17,8478.244000000004
2013-05-31,17,18,3745.4233999999997
2013-05-31,17,19,7756.638200000003
2013-05-31,17,20,4192.842899999999
2013-05-31,17,21,4025.3291999999988
2013-05-31,17,22,6234.733299999998
2013-05-31,17,23,12459.199700000003
2013-05-31,17,24,4082.0230999999994
2013-05-31,17,25,6046.402799999999
2013-05-31,17,26,7244.426799999995
2013-05-31,17,27,1181.0941999999998
2013-05-31,17,28,1134.9481999999996
2013-05-31,17,29,2143.545700000001
2013-05-31,17,30,2370.8884999999987
2013-05-31,17,31,1353.2184000000002
2013-05-31,17,32,6350.168299999996
2013-05-31,17,33,4166.6358
2013-05-31,17,34,11739.355300000001
2013-05-31,17,35,1626.7487000000008
2013-05-31,17,36,1610.8392999999999
2013-05-31,17,38,85952.54960000007
2013-05-31,17,40,50043.00859999997
2013-05-31,17,41,46.900600000000004
2013-05-31,17,42,4312.203900000002
2013-05-31,17,44,6656.701100000001
2013-05-31,17,46,27098.77369999999
2013-05-31,17,48,1858.9198999999999
2013-05-31,17,49,42.49840000000001
2013-05-31,17,52,2860.7329000000013
2013-05-31,17,55,8976.122699999994
2013-05-31,17,56,23729.788500000006
2013-05-31,17,58,923.6941
2013-05-31,17,59,383.56770000000006
2013-05-31,17,60,335.3399999999999
2013-05-31,17,67,9193.423499999999
2013-05-31,17,71,3218.5296000000026
2013-05-31,17,72,47092.937799999985
2013-05-31,17,74,12671.395599999998
2013-05-31,17,79,26301.23230000001
2013-05-31,17,80,1014.0879999999997
2013-05-31,17,81,14840.773200000003
2013-05-31,17,82,18378.68139999999
2013-05-31,17,83,484.67259999999965
2013-05-31,17,85,3745.5929000000006
2013-05-31,17,87,14681.383100000005
2013-05-31,17,90,31991.343499999995
2013-05-31,17,91,12119.273099999997
2013-05-31,17,92,57115.97410000002
2013-05-31,17,93,4084.237700000002
2013-05-31,17,95,53443.318800000015
2013-05-31,17,96,966.9847999999997
2013-05-31,17,97,8752.394500000006
2013-05-31,17,98,245.6690000000001
2013-06-07,17,1,21075.641300000007
2013-06-07,17,2,44261.510800000025
2013-06-07,17,3,14746.068000000012
2013-06-07,17,4,26738.432799999995
2013-06-07,17,5,27221.688999999995
2013-06-07,17,6,5492.4419000000025
2013-06-07,17,7,23874.683599999993
2013-06-07,17,8,20885.52139999999
2013-06-07,17,9,42939.429099999994
2013-06-07,17,10,15816.846400000013
2013-06-07,17,11,15057.0474
2013-06-07,17,12,8821.635300000002
2013-06-07,17,13,24803.234900000003
2013-06-07,17,14,13432.49040000001
2013-06-07,17,16,35063.11700000001
2013-06-07,17,17,8183.518800000011
2013-06-07,17,18,2576.7471999999984
2013-06-07,17,19,3708.5208999999995
2013-06-07,17,20,4288.4872
2013-06-07,17,21,3735.6129000000005
2013-06-07,17,22,5869.4699
2013-06-07,17,23,16120.897599999998
2013-06-07,17,24,4396.2335
2013-06-07,17,25,6566.2442999999985
2013-06-07,17,26,6892.753200000001
2013-06-07,17,27,1297.8819999999994
2013-06-07,17,28,908.6087
2013-06-07,17,29,2008.5325999999986
2013-06-07,17,30,2371.8439000000003
2013-06-07,17,31,1343.2180000000008
2013-06-07,17,32,6545.515400000001
2013-06-07,17,33,3936.1784000000007
2013-06-07,17,34,14594.883800000001
2013-06-07,17,35,1626.7489000000005
2013-06-07,17,36,1723.5866999999998
2013-06-07,17,38,87548.69970000006
2013-06-07,17,40,50249.15259999996
2013-06-07,17,41,79.5532
2013-06-07,17,42,4475.5609
2013-06-07,17,44,6833.936000000002
2013-06-07,17,46,30096.891600000035
2013-06-07,17,48,1458.3326000000002
2013-06-07,17,49,19.932600000000008
2013-06-07,17,52,3094.2023
2013-06-07,17,54,39.157800000000044
2013-06-07,17,55,6894.019600000002
2013-06-07,17,56,20560.730500000027
2013-06-07,17,58,1310.85
2013-06-07,17,59,397.2208
2013-06-07,17,60,434.88599999999997
2013-06-07,17,67,10200.535499999994
2013-06-07,17,71,2795.327700000002
2013-06-07,17,72,48915.57789999998
2013-06-07,17,74,12957.339299999994
2013-06-07,17,79,28679.051100000008
2013-06-07,17,80,1124.8188000000005
2013-06-07,17,81,16084.652999999998
2013-06-07,17,82,19655.759500000022
2013-06-07,17,83,559.2549000000001
2013-06-07,17,85,3888.7317999999964
2013-06-07,17,87,16551.284000000007
2013-06-07,17,90,35552.214299999956
2013-06-07,17,91,15259.624599999997
2013-06-07,17,92,61871.482299999996
2013-06-07,17,93,4920.197199999998
2013-06-07,17,95,66580.49259999995
2013-06-07,17,96,1065.3410000000006
2013-06-07,17,97,10365.687700000015
2013-06-14,17,1,19866.344399999998
2013-06-14,17,2,45012.07240000002
2013-06-14,17,3,14115.299899999993
2013-06-14,17,4,26562.617800000007
2013-06-14,17,5,26564.36119999998
2013-06-14,17,6,6145.549100000001
2013-06-14,17,7,34551.9185
2013-06-14,17,8,20100.05580000001
2013-06-14,17,9,44340.87939999998
2013-06-14,17,10,16716.792600000008
2013-06-14,17,11,17199.77159999999
2013-06-14,17,12,10143.814200000004
2013-06-14,17,13,24842.2627
2013-06-14,17,14,12500.051500000009
2013-06-14,17,16,29769.760700000013
2013-06-14,17,17,8273.721600000004
2013-06-14,17,18,1782.2297
2013-06-14,17,19,3531.0133
2013-06-14,17,20,4197.351700000002
2013-06-14,17,21,3662.183400000002
2013-06-14,17,22,5667.938999999997
2013-06-14,17,23,16199.065799999991
2013-06-14,17,24,4233.178700000002
2013-06-14,17,25,6256.495800000001
2013-06-14,17,26,6856.687
2013-06-14,17,27,1130.1546000000003
2013-06-14,17,28,738.4050000000004
2013-06-14,17,29,2340.931599999999
2013-06-14,17,30,2797.2543
2013-06-14,17,31,1566.9523999999997
2013-06-14,17,32,7651.329600000009
2013-06-14,17,33,7200.006500000007
2013-06-14,17,34,13754.849800000004
2013-06-14,17,35,1904.8581000000006
2013-06-14,17,36,2380.5281
2013-06-14,17,38,86791.20340000004
2013-06-14,17,40,50517.752299999986
2013-06-14,17,41,68.1983
2013-06-14,17,42,4558.627799999998
2013-06-14,17,44,6739.842299999998
2013-06-14,17,46,31613.76430000001
2013-06-14,17,48,1454.1159000000002
2013-06-14,17,49,34.7442
2013-06-14,17,52,3215.7301000000007
2013-06-14,17,54,48.059200000000025
2013-06-14,17,55,8166.170099999999
2013-06-14,17,56,19976.394300000018
2013-06-14,17,58,1739.825
2013-06-14,17,59,384.0253000000001
2013-06-14,17,60,425.0820000000001
2013-06-14,17,67,9846.4422
2013-06-14,17,71,2731.5979000000025
2013-06-14,17,72,47332.2506
2013-06-14,17,74,13550.268600000003
2013-06-14,17,79,29052.663400000012
2013-06-14,17,80,975.7248999999999
2013-06-14,17,81,16181.635599999996
2013-06-14,17,82,21089.962100000004
2013-06-14,17,83,501.9057
2013-06-14,17,85,3948.616899999999
2013-06-14,17,87,15329.109900000005
2013-06-14,17,90,32674.467599999993
2013-06-14,17,91,14215.764799999995
2013-06-14,17,92,57262.69799999998
2013-06-14,17,93,4262.252099999999
2013-06-14,17,94,1191.4044000000001
2013-06-14,17,95,59960.7404
2013-06-14,17,96,1389.4052999999994
2013-06-14,17,97,9840.707100000005
2013-06-21,17,1,20357.3307
2013-06-21,17,2,43799.94060000002
2013-06-21,17,3,13245.277799999998
2013-06-21,17,4,26766.15040000001
2013-06-21,17,5,23905.1541
2013-06-21,17,6,6528.455200000001
2013-06-21,17,7,22497.50740000002
2013-06-21,17,8,20151.2236
2013-06-21,17,9,43504.760399999956
2013-06-21,17,10,16079.334500000012
2013-06-21,17,11,14869.687500000002
2013-06-21,17,12,9298.80630000001
2013-06-21,17,13,24233.526199999993
2013-06-21,17,14,12269.860000000002
2013-06-21,17,16,34956.21530000004
2013-06-21,17,17,8369.7494
2013-06-21,17,18,1943.9800999999995
2013-06-21,17,19,3802.6789000000017
2013-06-21,17,20,4273.786800000003
2013-06-21,17,21,3814.6310000000008
2013-06-21,17,22,5566.554399999999
2013-06-21,17,23,15645.283899999991
2013-06-21,17,24,4069.045599999999
2013-06-21,17,25,6139.1635
2013-06-21,17,26,6934.6132
2013-06-21,17,27,1223.0538999999997
2013-06-21,17,28,876.8441999999992
2013-06-21,17,29,2138.114900000001
2013-06-21,17,30,2579.9844999999996
2013-06-21,17,31,1339.382400000001
2013-06-21,17,32,6448.296599999998
2013-06-21,17,33,4164.477299999999
2013-06-21,17,34,13085.782200000007
2013-06-21,17,35,2036.4623000000022
2013-06-21,17,36,5326.925100000001
2013-06-21,17,38,85448.5572000001
2013-06-21,17,40,50115.24989999998
2013-06-21,17,41,61.54120000000001
2013-06-21,17,42,4261.9718
2013-06-21,17,44,6729.432399999996
2013-06-21,17,46,29728.34950000004
2013-06-21,17,47,36.89
2013-06-21,17,48,1283.7097
2013-06-21,17,49,30.4247
2013-06-21,17,52,3186.166199999999
2013-06-21,17,54,60.476000000000056
2013-06-21,17,55,7835.203200000001
2013-06-21,17,56,22249.331700000013
2013-06-21,17,58,1298.1197
2013-06-21,17,59,394.68960000000027
2013-06-21,17,60,419.03200000000004
2013-06-21,17,67,9665.435099999999
2013-06-21,17,71,2581.6465000000035
2013-06-21,17,72,46501.083199999994
2013-06-21,17,74,12696.917299999997
2013-06-21,17,79,27781.97840000001
2013-06-21,17,80,1003.1830999999999
2013-06-21,17,81,15792.151799999998
2013-06-21,17,82,20326.7333
2013-06-21,17,83,551.6060999999999
2013-06-21,17,85,3853.946899999999
2013-06-21,17,87,15191.017400000002
2013-06-21,17,90,33454.1517
2013-06-21,17,91,14373.8813
2013-06-21,17,92,57777.81749999998
2013-06-21,17,93,4517.9529
2013-06-21,17,95,60859.005399999995
2013-06-21,17,96,1072.0854000000002
2013-06-21,17,97,9177.494100000009
2013-06-21,17,98,241.55910000000006
2013-06-28,17,1,20540.2805
2013-06-28,17,2,44080.48380000002
2013-06-28,17,3,14927.768499999998
2013-06-28,17,4,26022.827099999973
2013-06-28,17,5,22739.687700000006
2013-06-28,17,6,6561.654699999994
2013-06-28,17,7,24211.7305
2013-06-28,17,8,20254.698
2013-06-28,17,9,46414.42300000001
2013-06-28,17,10,16895.289999999997
2013-06-28,17,11,15577.812999999991
2013-06-28,17,12,9867.375800000003
2013-06-28,17,13,24123.217999999983
2013-06-28,17,14,12345.987000000006
2013-06-28,17,16,28747.341400000045
2013-06-28,17,17,8146.387200000003
2013-06-28,17,18,2370.3500000000004
2013-06-28,17,19,3785.819600000001
2013-06-28,17,20,4033.9147000000003
2013-06-28,17,21,3781.665499999999
2013-06-28,17,22,6077.1544
2013-06-28,17,23,15778.292999999996
2013-06-28,17,24,4286.9233
2013-06-28,17,25,5835.007000000003
2013-06-28,17,26,7007.148299999995
2013-06-28,17,27,1153.6780000000003
2013-06-28,17,28,718.3933999999999
2013-06-28,17,29,2192.2196000000004
2013-06-28,17,30,2807.097399999999
2013-06-28,17,31,1419.5444999999997
2013-06-28,17,32,6312.103300000002
2013-06-28,17,33,5602.075500000005
2013-06-28,17,34,13188.236799999997
2013-06-28,17,35,1863.4269000000006
2013-06-28,17,36,2481.7592999999997
2013-06-28,17,38,84802.93830000002
2013-06-28,17,40,49349.8068
2013-06-28,17,41,54.115300000000005
2013-06-28,17,42,4749.542700000001
2013-06-28,17,44,6545.093799999998
2013-06-28,17,46,31088.523100000024
2013-06-28,17,48,1590.7398999999998
2013-06-28,17,49,31.188399999999998
2013-06-28,17,52,2899.909500000003
2013-06-28,17,55,7293.4525
2013-06-28,17,56,12427.4165
2013-06-28,17,58,1581.3394
2013-06-28,17,59,371.0547999999997
2013-06-28,17,60,363.01199999999994
2013-06-28,17,67,8404.390599999995
2013-06-28,17,71,2537.6996000000013
2013-06-28,17,72,43648.45670000004
2013-06-28,17,74,13077.390700000005
2013-06-28,17,79,29082.539799999995
2013-06-28,17,80,961.2718999999994
2013-06-28,17,81,15661.334299999999
2013-06-28,17,82,20561.895799999977
2013-06-28,17,83,458.61619999999994
2013-06-28,17,85,3433.305000000001
2013-06-28,17,87,15479.577600000008
2013-06-28,17,90,32938.10209999998
2013-06-28,17,91,14449.366799999993
2013-06-28,17,92,56637.42820000003
2013-06-28,17,93,4371.335299999997
2013-06-28,17,95,61896.93850000007
2013-06-28,17,96,1446.6040999999996
2013-06-28,17,97,9362.752600000009
2013-06-28,17,98,277.4106999999999
2013-07-05,17,1,18974.863699999998
2013-07-05,17,2,47276.78830000003
2013-07-05,17,3,13218.016899999997
2013-07-05,17,4,28694.964599999996
2013-07-05,17,5,23819.31629999999
2013-07-05,17,6,6282.327199999999
2013-07-05,17,7,25889.791700000012
2013-07-05,17,8,21318.33889999999
2013-07-05,17,9,51568.26839999998
2013-07-05,17,10,19939.378500000003
2013-07-05,17,11,27538.4938
2013-07-05,17,12,10579.133899999997
2013-07-05,17,13,30225.07670000001
2013-07-05,17,14,13489.368600000009
2013-07-05,17,16,26752.232499999995
2013-07-05,17,17,8343.035500000005
2013-07-05,17,19,3488.3666000000003
2013-07-05,17,20,5213.948300000001
2013-07-05,17,21,3990.796999999997
2013-07-05,17,22,10210.21840000001
2013-07-05,17,23,16876.242700000006
2013-07-05,17,24,4800.358400000001
2013-07-05,17,25,6718.102900000001
2013-07-05,17,26,6779.2887
2013-07-05,17,27,1127.751900000001
2013-07-05,17,28,655.5312999999998
2013-07-05,17,29,2336.5812
2013-07-05,17,30,3062.600300000002
2013-07-05,17,31,1584.3835000000008
2013-07-05,17,32,7265.707200000009
2013-07-05,17,33,7378.975100000007
2013-07-05,17,34,14823.89929999999
2013-07-05,17,35,1973.3796000000004
2013-07-05,17,36,2161.2211999999995
2013-07-05,17,38,88668.91619999999
2013-07-05,17,40,50596.67619999998
2013-07-05,17,41,81.36780000000003
2013-07-05,17,42,4733.386300000001
2013-07-05,17,44,6751.992699999994
2013-07-05,17,46,32161.229100000033
2013-07-05,17,48,1987.7758999999996
2013-07-05,17,49,-27.69870000000002
2013-07-05,17,52,2557.9449999999997
2013-07-05,17,54,47.502600000000065
2013-07-05,17,55,7002.238700000001
2013-07-05,17,56,13052.758700000008
2013-07-05,17,58,1533.1605
2013-07-05,17,59,352.66089999999997
2013-07-05,17,60,356.12199999999996
2013-07-05,17,67,7470.688799999998
2013-07-05,17,71,2746.7417999999993
2013-07-05,17,72,50438.44489999998
2013-07-05,17,74,15535.532299999999
2013-07-05,17,79,30723.36149999997
2013-07-05,17,80,1059.3933000000004
2013-07-05,17,81,16580.790800000006
2013-07-05,17,82,20366.31520000001
2013-07-05,17,83,536.954
2013-07-05,17,85,3781.3121999999958
2013-07-05,17,87,16945.097700000006
2013-07-05,17,90,35384.92969999997
2013-07-05,17,91,15033.036000000006
2013-07-05,17,92,60126.47229999996
2013-07-05,17,93,5036.7253999999975
2013-07-05,17,94,781.8922999999994
2013-07-05,17,95,67073.98159999994
2013-07-05,17,96,1443.2784000000001
2013-07-05,17,97,10738.765900000013
2013-07-05,17,98,164.0086
2013-07-12,17,1,20467.298500000004
2013-07-12,17,2,46729.74200000003
2013-07-12,17,3,16030.3781
2013-07-12,17,4,27590.349300000013
2013-07-12,17,5,25098.694599999984
2013-07-12,17,6,5880.722100000001
2013-07-12,17,7,24641.945499999998
2013-07-12,17,8,20444.893400000004
2013-07-12,17,9,44836.95529999999
2013-07-12,17,10,19031.079600000012
2013-07-12,17,11,25210.56550000001
2013-07-12,17,12,10242.746200000007
2013-07-12,17,13,27910.732599999992
2013-07-12,17,14,13012.2329
2013-07-12,17,16,24361.139299999988
2013-07-12,17,17,8343.372200000003
2013-07-12,17,19,3564.5948
2013-07-12,17,20,5235.194699999999
2013-07-12,17,21,3730.438299999998
2013-07-12,17,22,8197.103100000006
2013-07-12,17,23,15588.844399999994
2013-07-12,17,24,4585.634200000001
2013-07-12,17,25,6354.096599999995
2013-07-12,17,26,6837.734599999995
2013-07-12,17,27,1095.8521000000003
2013-07-12,17,28,721.2883000000002
2013-07-12,17,29,2343.2606999999985
2013-07-12,17,30,3051.666500000002
2013-07-12,17,31,1562.3785999999998
2013-07-12,17,32,7356.396400000009
2013-07-12,17,33,7046.258600000008
2013-07-12,17,34,13948.1096
2013-07-12,17,35,1918.2458000000008
2013-07-12,17,36,1948.9157999999998
2013-07-12,17,38,87611.50070000003
2013-07-12,17,40,50158.49510000001
2013-07-12,17,41,64.123
2013-07-12,17,42,4601.357699999999
2013-07-12,17,44,6546.985099999999
2013-07-12,17,46,31966.810500000025
2013-07-12,17,48,1639.549
2013-07-12,17,49,31.670299999999997
2013-07-12,17,52,2857.4816999999994
2013-07-12,17,54,26.702400000000022
2013-07-12,17,55,6881.677499999999
2013-07-12,17,56,15741.775000000001
2013-07-12,17,59,370.3491000000002
2013-07-12,17,60,434.13200000000006
2013-07-12,17,67,7529.3475999999955
2013-07-12,17,71,2592.8015999999993
2013-07-12,17,72,51719.032999999996
2013-07-12,17,74,15078.923700000001
2013-07-12,17,79,30838.87389999997
2013-07-12,17,80,903.3472000000002
2013-07-12,17,81,16728.8948
2013-07-12,17,82,20810.43490000001
2013-07-12,17,83,552.6941
2013-07-12,17,85,3881.3380000000006
2013-07-12,17,87,15600.66900000001
2013-07-12,17,90,35052.16059999997
2013-07-12,17,91,14838.094000000006
2013-07-12,17,92,60022.441800000015
2013-07-12,17,93,4314.000199999999
2013-07-12,17,95,63238.1193
2013-07-12,17,96,1465.3547
2013-07-12,17,97,10032.630900000004
2013-07-12,17,98,206.63130000000018
2013-07-19,17,1,19534.761599999994
2013-07-19,17,2,44642.96990000005
2013-07-19,17,3,22950.090099999983
2013-07-19,17,4,27832.308600000004
2013-07-19,17,5,25188.47779999999
2013-07-19,17,6,6080.662500000002
2013-07-19,17,7,24765.136900000012
2013-07-19,17,8,20074.559000000012
2013-07-19,17,9,44259.826899999964
2013-07-19,17,10,18520.58400000001
2013-07-19,17,11,24922.22720000001
2013-07-19,17,12,10566.051600000012
2013-07-19,17,13,27128.18689999999
2013-07-19,17,14,11895.433799999999
2013-07-19,17,16,22691.275399999988
2013-07-19,17,17,8146.475299999999
2013-07-19,17,18,1729.8008999999997
2013-07-19,17,19,3512.095000000001
2013-07-19,17,20,4504.4837
2013-07-19,17,21,3688.9897999999994
2013-07-19,17,22,8104.081600000006
2013-07-19,17,23,15268.813199999997
2013-07-19,17,24,4339.946800000002
2013-07-19,17,25,6124.150699999996
2013-07-19,17,26,6844.160199999996
2013-07-19,17,27,1137.5941000000003
2013-07-19,17,28,742.2474000000002
2013-07-19,17,29,2339.295999999999
2013-07-19,17,30,3051.3078000000037
2013-07-19,17,31,1563.6730999999997
2013-07-19,17,32,7422.54070000001
2013-07-19,17,33,7333.794000000005
2013-07-19,17,34,13438.406500000001
2013-07-19,17,35,1957.8312999999998
2013-07-19,17,36,2059.9552000000003
2013-07-19,17,38,83921.6503
2013-07-19,17,40,50004.4179
2013-07-19,17,41,86.85510000000002
2013-07-19,17,42,4629.877799999999
2013-07-19,17,44,6602.540599999994
2013-07-19,17,46,31777.24600000004
2013-07-19,17,48,2448.53
2013-07-19,17,49,33.65709999999999
2013-07-19,17,52,2781.7482
2013-07-19,17,54,46.890300000000046
2013-07-19,17,55,7213.459099999998
2013-07-19,17,56,16815.7938
2013-07-19,17,58,1634.6341
2013-07-19,17,59,376.86470000000037
2013-07-19,17,60,418.1840000000001
2013-07-19,17,67,7428.659899999994
2013-07-19,17,71,2554.748600000001
2013-07-19,17,72,46912.207199999975
2013-07-19,17,74,16877.397800000006
2013-07-19,17,79,30454.656699999978
2013-07-19,17,80,889.6311999999997
2013-07-19,17,81,15690.08360000001
2013-07-19,17,82,19782.040800000002
2013-07-19,17,83,517.8288999999999
2013-07-19,17,85,3731.544000000002
2013-07-19,17,87,15427.83670000001
2013-07-19,17,90,30528.42269999998
2013-07-19,17,91,12316.427200000004
2013-07-19,17,92,55946.16410000001
2013-07-19,17,93,3792.3758999999986
2013-07-19,17,95,57803.42169999994
2013-07-19,17,96,1468.1792999999993
2013-07-19,17,97,9368.026200000004
2013-07-19,17,98,216.88230000000013
2013-07-26,17,1,19631.13470000001
2013-07-26,17,2,45323.00910000002
